Date,Symbol,Strategy,InstrumentToken,Qty,ENTRY_trigger_type,ENTRY_trigger_price,STOPLOSS_trigger_price,TARGET_trigger_price,R,ATR14,RSI14,RSI_Above50,RSI_Overbought,MACD_Line,MACD_Signal,MACD_Hist,MACD_CrossUp,MACD_AboveZero,RSI_MACD_Confirm_D,RSI_MACD_Confirmations_OK,RSI_MACD_Notes,RSI14_Status,GoldenBull_Flag,GoldenBear_Flag,GoldenBull_Date,GoldenBear_Date,Trend_OK,RS_Leader_Flag,Notes,Explanation,DecisionConfidence,CI_low,CI_high,OOS_WinRate,OOS_ExpectancyR,Trades_OOS,CoverageNote,Confidence_Reason,Ensemble_Count,Ensemble_PassedModules,PlaceGTT,NoTradeReason,Audit_Flag,Issues,Fix_Suggestion,Pivot_Source,Entry_Logic,Stop_Logic,Target_Logic,Latest_Close,Latest_LTP,Delta_vs_Pivot_pct,Canonical_Entry,Canonical_Stop,Canonical_Target,ATR_Used,Risk_Amount,Audit_Flag,Issues,Fix_Suggestion,Pivot_Source,Entry_Logic,Stop_Logic,Target_Logic,Latest_Close,Latest_LTP,Delta_vs_Pivot_pct,Canonical_Entry,Canonical_Stop,Canonical_Target,ATR_Used,Risk_Amount
2025-12-23,TITAN,CompositeScore,,10,BELOW,3868.59,3775.65,4054.46,2.0,61.957,54.44,True,False,30.8887,28.2481,2.6406,False,True,False,False,RSI/MACD fail,Neutral,0,0,2024-08-08,,1,0,,"Selected via CompositeScore fallback (no active signals): ranked by score using RS_ROC20, RVOL20, Trend_OK, breakout flags. Entry=3868.59 (BELOW), Stop=3775.65 (ATR×1.5), Target=4054.46 (2R). RSI(14) ≥50 (bullish bias), MACD cross↑ & above zero with rising histogram; breakout at ",0.5,0.4,0.6,0.5,0.0,0,NoModel,No OOS data available,1,TSM,False,EnsembleVote<2;RS_Not_Leader;RSI_MACD_Confirm_Fail;LowConfidence(0.50),PASS,,,Close,Entry at Close (3930.10),Stop 1.5x ATR below entry (ATR=61.96),Target 2.0R from entry (Risk=92.95),3930.1,3930.1,-1.5651001246787553,3930.1,3837.15,4116.0,61.95714285714286,92.95000000000029,PASS,,,Close,Entry at Close (3930.10),Stop 1.5x ATR below entry (ATR=61.96),Target 2.0R from entry (Risk=92.95),3930.1,3930.1,-1.5651001246787553,3930.1000000000004,3837.15,4116.0,61.95714285714286,92.95000000000027
2025-12-23,WIPRO,CompositeScore,,175,BELOW,256.77,251.06,268.17,2.0,3.801,75.89,True,True,4.4978,3.9918,0.506,False,True,False,False,RSI/MACD fail,Overbought,0,0,,,0,1,,"Selected via CompositeScore fallback (no active signals): ranked by score using RS_ROC20, RVOL20, Trend_OK, breakout flags. Entry=256.77 (BELOW), Stop=251.06 (ATR×1.5), Target=268.17 (2R). RSI(14) ≥50 (bullish bias), MACD cross↑ & above zero with rising histogram; breakout at Don",0.5,0.4,0.6,0.5,0.0,0,NoModel,No OOS data available,0,,False,EnsembleVote<2;RegimeFail;RSI_MACD_Confirm_Fail;LowConfidence(0.50);Audit_FAIL,FAIL,ENTRY deviates 2.9% from canonical (264.45),Use canonical ENTRY=264.45 from Close; Ensure all prices are tick-rounded to NSE EQ standard (₹0.05),Close,Entry at Close (264.45),Stop 1.5x ATR below entry (ATR=3.80),Target 2.0R from entry (Risk=5.70),264.45,264.45,-2.904140669313673,264.45,258.75,275.85,3.800714285714282,5.699999999999989,FAIL,ENTRY deviates 2.9% from canonical (264.45),Use canonical ENTRY=264.45 from Close; Ensure all prices are tick-rounded to NSE EQ standard (₹0.05),Close,Entry at Close (264.45),Stop 1.5x ATR below entry (ATR=3.80),Target 2.0R from entry (Risk=5.70),264.45,264.45,-2.904140669313673,264.45,258.75,275.85,3.800714285714282,5.699999999999989
2025-12-23,ICICIBANK,CompositeScore,,40,BELOW,1368.46,1343.81,1417.77,2.0,16.436,33.18,False,False,-4.6201,-1.6358,-2.9842,False,False,False,False,RSI/MACD fail,Neutral,0,0,,2024-08-07,0,0,,"Selected via CompositeScore fallback (no active signals): ranked by score using RS_ROC20, RVOL20, Trend_OK, breakout flags. Entry=1368.46 (BELOW), Stop=1343.81 (ATR×1.5), Target=1417.77 (2R). RSI(14) ≥50 (bullish bias), MACD cross↑ & above zero with rising histogram; breakout at ",0.5,0.4,0.6,0.5,0.0,0,NoModel,No OOS data available,0,,False,EnsembleVote<2;RegimeFail;RS_Not_Leader;RSI_MACD_Confirm_Fail;LowConfidence(0.50),PASS,,,Close,Entry at Close (1354.10),Stop 1.5x ATR below entry (ATR=16.44),Target 2.0R from entry (Risk=24.65),1354.1,1354.1,1.0604829776235232,1354.1,1329.45,1403.4,16.435714285714294,24.65000000000009,PASS,,,Close,Entry at Close (1354.10),Stop 1.5x ATR below entry (ATR=16.44),Target 2.0R from entry (Risk=24.65),1354.1,1354.1,1.0604829776235232,1354.1000000000001,1329.45,1403.4,16.435714285714294,24.65000000000009
2025-12-23,LT,CompositeScore,,11,BELOW,4030.39,3940.72,4209.72,2.0,59.779,50.04,True,False,26.7203,28.7031,-1.9828,False,True,False,False,RSI/MACD fail,Neutral,0,0,,,1,0,,"Selected via CompositeScore fallback (no active signals): ranked by score using RS_ROC20, RVOL20, Trend_OK, breakout flags. Entry=4030.39 (BELOW), Stop=3940.72 (ATR×1.5), Target=4209.72 (2R). RSI(14) ≥50 (bullish bias), MACD cross↑ & above zero with rising histogram; breakout at ",0.5,0.4,0.6,0.5,0.0,0,NoModel,No OOS data available,1,TSM,False,EnsembleVote<2;RS_Not_Leader;RSI_MACD_Confirm_Fail;LowConfidence(0.50),PASS,,,Close,Entry at Close (4073.50),Stop 1.5x ATR below entry (ATR=59.78),Target 2.0R from entry (Risk=89.65),4073.5,4073.5,-1.0583036700626027,4073.5,3983.85,4252.8,59.77857142857147,89.64999999999964,PASS,,,Close,Entry at Close (4073.50),Stop 1.5x ATR below entry (ATR=59.78),Target 2.0R from entry (Risk=89.65),4073.5,4073.5,-1.0583036700626027,4073.5,3983.8500000000004,4252.8,59.77857142857147,89.64999999999964
2025-12-23,HCLTECH,CompositeScore,,23,BELOW,1645.23,1603.1,1729.49,2.0,28.086,49.86,False,False,21.1935,27.3983,-6.2048,False,True,False,False,RSI/MACD fail,Neutral,0,0,,,0,0,,"Selected via CompositeScore fallback (no active signals): ranked by score using RS_ROC20, RVOL20, Trend_OK, breakout flags. Entry=1645.23 (BELOW), Stop=1603.10 (ATR×1.5), Target=1729.49 (2R). RSI(14) ≥50 (bullish bias), MACD cross↑ & above zero with rising histogram; breakout at ",0.5,0.4,0.6,0.5,0.0,0,NoModel,No OOS data available,0,,False,EnsembleVote<2;RegimeFail;RS_Not_Leader;RSI_MACD_Confirm_Fail;LowConfidence(0.50),PASS,,,Close,Entry at Close (1642.40),Stop 1.5x ATR below entry (ATR=28.09),Target 2.0R from entry (Risk=42.15),1642.4,1642.4,0.1723088163662887,1642.4,1600.25,1726.7,28.08571428571429,42.15000000000009,PASS,,,Close,Entry at Close (1642.40),Stop 1.5x ATR below entry (ATR=28.09),Target 2.0R from entry (Risk=42.15),1642.4,1642.4,0.17230881636628878,1642.4,1600.25,1726.7,28.08571428571429,42.15000000000009
2025-12-23,NTPC,CompositeScore,,155,BELOW,323.4,316.95,336.3,2.0,4.3,35.77,False,False,-2.5545,-2.5715,0.017,False,False,False,False,RSI/MACD fail,Neutral,0,0,,,0,0,,"Selected via CompositeScore fallback (no active signals): ranked by score using RS_ROC20, RVOL20, Trend_OK, breakout flags. Entry=323.40 (BELOW), Stop=316.95 (ATR×1.5), Target=336.30 (2R). RSI(14) ≥50 (bullish bias), MACD cross↑ & above zero with rising histogram; breakout at Don",0.5,0.4,0.6,0.5,0.0,0,NoModel,No OOS data available,0,,False,EnsembleVote<2;RegimeFail;RS_Not_Leader;RSI_MACD_Confirm_Fail;LowConfidence(0.50),PASS,,,Close,Entry at Close (319.90),Stop 1.5x ATR below entry (ATR=4.30),Target 2.0R from entry (Risk=6.45),319.9,319.9,1.0940919037199126,319.90000000000003,313.45000000000005,332.8,4.299999999999987,6.449999999999989,PASS,,,Close,Entry at Close (319.90),Stop 1.5x ATR below entry (ATR=4.30),Target 2.0R from entry (Risk=6.45),319.9,319.9,1.0940919037199126,319.90000000000003,313.45000000000005,332.8,4.299999999999987,6.449999999999989
2025-12-23,SBILIFE,CompositeScore,,19,BELOW,2008.51,1957.29,2110.94,2.0,34.143,66.14,True,False,16.22,18.5522,-2.3322,False,True,False,False,RSI/MACD fail,Neutral,0,0,2025-04-23,2024-12-19,1,0,,"Selected via CompositeScore fallback (no active signals): ranked by score using RS_ROC20, RVOL20, Trend_OK, breakout flags. Entry=2008.51 (BELOW), Stop=1957.29 (ATR×1.5), Target=2110.94 (2R). RSI(14) ≥50 (bullish bias), MACD cross↑ & above zero with rising histogram; breakout at ",0.5,0.4,0.6,0.5,0.0,0,NoModel,No OOS data available,1,TSM,False,EnsembleVote<2;RS_Not_Leader;RSI_MACD_Confirm_Fail;LowConfidence(0.50),PASS,,,Close,Entry at Close (2028.40),Stop 1.5x ATR below entry (ATR=34.14),Target 2.0R from entry (Risk=51.20),2028.4,2028.4,-0.9805758233090168,2028.4,1977.2,2130.8,34.14285714285711,51.200000000000045,PASS,,,Close,Entry at Close (2028.40),Stop 1.5x ATR below entry (ATR=34.14),Target 2.0R from entry (Risk=51.20),2028.4,2028.4,-0.9805758233090169,2028.4,1977.2,2130.8,34.14285714285711,51.200000000000045
2025-12-23,TCS,CompositeScore,,13,BELOW,3197.36,3123.37,3345.35,2.0,49.329,75.03,True,True,41.9381,38.1084,3.8298,False,True,False,False,RSI/MACD fail,Overbought,0,0,2024-08-07,2025-07-31,0,0,,"Selected via CompositeScore fallback (no active signals): ranked by score using RS_ROC20, RVOL20, Trend_OK, breakout flags. Entry=3197.36 (BELOW), Stop=3123.37 (ATR×1.5), Target=3345.35 (2R). RSI(14) ≥50 (bullish bias), MACD cross↑ & above zero with rising histogram; breakout at ",0.5,0.4,0.6,0.5,0.0,0,NoModel,No OOS data available,0,,False,EnsembleVote<2;RegimeFail;RS_Not_Leader;RSI_MACD_Confirm_Fail;LowConfidence(0.50);Audit_FAIL,FAIL,ENTRY deviates 2.6% from canonical (3282.00),Use canonical ENTRY=3282.00 from Close; Ensure all prices are tick-rounded to NSE EQ standard (₹0.05),Close,Entry at Close (3282.00),Stop 1.5x ATR below entry (ATR=49.33),Target 2.0R from entry (Risk=74.00),3282.0,3282.0,-2.5789152955514894,3282.0,3208.0,3430.0,49.32857142857146,74.0,FAIL,ENTRY deviates 2.6% from canonical (3282.00),Use canonical ENTRY=3282.00 from Close; Ensure all prices are tick-rounded to NSE EQ standard (₹0.05),Close,Entry at Close (3282.00),Stop 1.5x ATR below entry (ATR=49.33),Target 2.0R from entry (Risk=74.00),3282.0,3282.0,-2.5789152955514894,3282.0,3208.0,3430.0,49.32857142857146,74.0
2025-12-23,HDFCBANK,CompositeScore,,54,BELOW,993.65,975.23,1030.49,2.0,12.279,40.26,False,False,-1.7726,0.5773,-2.3498,False,False,False,False,RSI/MACD fail,Neutral,0,0,2025-11-24,,0,0,,"Selected via CompositeScore fallback (no active signals): ranked by score using RS_ROC20, RVOL20, Trend_OK, breakout flags. Entry=993.65 (BELOW), Stop=975.23 (ATR×1.5), Target=1030.49 (2R). RSI(14) ≥50 (bullish bias), MACD cross↑ & above zero with rising histogram; breakout at Do",0.5,0.4,0.6,0.5,0.0,0,NoModel,No OOS data available,0,,False,EnsembleVote<2;RegimeFail;RS_Not_Leader;RSI_MACD_Confirm_Fail;LowConfidence(0.50),PASS,,,Close,Entry at Close (985.50),Stop 1.5x ATR below entry (ATR=12.28),Target 2.0R from entry (Risk=18.40),985.5,985.5,0.8269913749365781,985.5,967.1,1022.3,12.278571428571436,18.399999999999977,PASS,,,Close,Entry at Close (985.50),Stop 1.5x ATR below entry (ATR=12.28),Target 2.0R from entry (Risk=18.40),985.5,985.5,0.8269913749365781,985.5,967.1,1022.3000000000001,12.278571428571436,18.399999999999977
2025-12-23,POWERGRID,CompositeScore,,163,BELOW,266.35,260.24,278.57,2.0,4.075,37.75,False,False,-4.1937,-4.0106,-0.1831,False,False,False,False,RSI/MACD fail,Neutral,0,0,2025-04-29,2025-08-07,0,0,,"Selected via CompositeScore fallback (no active signals): ranked by score using RS_ROC20, RVOL20, Trend_OK, breakout flags. Entry=266.35 (BELOW), Stop=260.24 (ATR×1.5), Target=278.57 (2R). RSI(14) ≥50 (bullish bias), MACD cross↑ & above zero with rising histogram; breakout at Don",0.5,0.4,0.6,0.5,0.0,0,NoModel,No OOS data available,0,,False,EnsembleVote<2;RegimeFail;RS_Not_Leader;RSI_MACD_Confirm_Fail;LowConfidence(0.50),PASS,,,Close,Entry at Close (263.45),Stop 1.5x ATR below entry (ATR=4.08),Target 2.0R from entry (Risk=6.10),263.45,263.45,1.1007781362687543,263.45,257.35,275.65000000000003,4.075000000000001,6.099999999999966,PASS,,,Close,Entry at Close (263.45),Stop 1.5x ATR below entry (ATR=4.08),Target 2.0R from entry (Risk=6.10),263.45,263.45,1.1007781362687545,263.45,257.35,275.65000000000003,4.075000000000001,6.099999999999966
2025-12-23,EICHERMOT,CompositeScore,,5,BELOW,7119.9,6939.36,7480.97,2.0,120.357,55.76,True,False,47.2702,55.4257,-8.1554,False,True,False,False,RSI/MACD fail,Neutral,0,0,2025-04-22,2024-08-19,1,0,,"Selected via CompositeScore fallback (no active signals): ranked by score using RS_ROC20, RVOL20, Trend_OK, breakout flags. Entry=7119.90 (BELOW), Stop=6939.36 (ATR×1.5), Target=7480.97 (2R). RSI(14) ≥50 (bullish bias), MACD cross↑ & above zero with rising histogram; breakout at ",0.5,0.4,0.6,0.5,0.0,0,NoModel,No OOS data available,1,TSM,False,EnsembleVote<2;RS_Not_Leader;RSI_MACD_Confirm_Fail;LowConfidence(0.50),PASS,,,Close,Entry at Close (7217.00),Stop 1.5x ATR below entry (ATR=120.36),Target 2.0R from entry (Risk=180.55),7217.0,7217.0,-1.345434391021205,7217.0,7036.450000000001,7578.1,120.35714285714286,180.54999999999927,PASS,,,Close,Entry at Close (7217.00),Stop 1.5x ATR below entry (ATR=120.36),Target 2.0R from entry (Risk=180.55),7217.0,7217.0,-1.345434391021205,7217.0,7036.450000000001,7578.1,120.35714285714286,180.54999999999927
