Date,Symbol,Open,High,Low,Close,Volume,EMA20,EMA50,EMA200,RSI14,MACD,MACDSignal,MACDHist,ATR14,BB_MA20,BB_Upper,BB_Lower,BB_BandWidth,DonchianH20,DonchianL20,RVOL20,RS_vs_Index,RS_ROC20,KC_Upper,KC_Lower,Squeeze,AVWAP60,IndexUpRegime,InstrumentToken,ATRpct,DonchianH55,DonchianL55,BB_inside_KC,RSI_Overbought,RSI_Oversold,RSI_Above50,MACD_Line,MACD_Signal,MACD_Hist,MACD_CrossUp,MACD_AboveZero,MACD_Hist_Rising,RSI14_H4,RSI_Overbought_H4,RSI_Oversold_H4,RSI_Above50_H4,MACD_Line_H4,MACD_Signal_H4,MACD_Hist_H4,MACD_CrossUp_H4,MACD_AboveZero_H4,MACD_Hist_Rising_H4,Trend_OK,Minervini_Trend,BB_bw_p20_60,SEPA_Flag,BB_slope20,HL_5,Volume_Dry_Up,Pivot_Break,VCP_Flag,Donchian_Mid,Pullback_to_Mid,Donchian_Breakout,MR_Flag,BB_Inside_KC,BBKC_Squeeze_Flag,SqueezeBreakout_Flag,AVWAP_Reclaim_Flag,RS_p80_60,RS_Leader_Flag,TS_Momentum,TS_Momentum_Flag,RSIConfirm_D,MACDConfirm_D,MomentumConfirm_D,RSIConfirm_H4,MACDConfirm_H4,RSI_MACD_Confirm_H4,RSI_MACD_Confirm_D,RSI_MACD_Confirm_OK,RSI14_Status,GoldenBull_Flag,GoldenBear_Flag,GoldenBull_Date,GoldenBear_Date,CompositeScore
2025-12-19,SHREECEM,25850.0,25850.0,25605.0,25700.0,13917.0,26298.24912983332,27187.79004822083,25138.58586181866,38.44911147011309,-404.1141233979433,-421.9954343550837,17.881310957140386,483.92857142857144,26260.5,26937.7773550468,25593.2226449532,0.051190904802634704,26975.0,25535.0,0.39142669503621896,0.9858894571446176,-2.945619335347427,26955.99912983332,25640.49912983332,0.0,27657.788582239413,0,NSE_EQ|INE070A01015,1.8829905503057254,30285.0,25535.0,False,False,False,False,-396.13243185680403,-420.3933992833889,24.26096742658484,False,False,False,38.44911147011309,False,False,False,-396.13691542073866,-420.39999275964277,24.26307733890411,False,False,False,0,0,0.03946986409288423,0,-0.004015725891305456,True,True,True,0,26255.0,True,0,0,False,0,0,0,-1.4931789638505162,0,28.81092680663496,0,False,False,False,False,False,False,False,False,Neutral,0,0,2025-02-24,,8.61
2025-12-19,EICHERMOT,7238.0,7310.0,7213.0,7291.5,233966.0,7126.991479215589,6989.576312304804,6318.360856629184,59.55120828538542,47.270247045461474,55.425691132876224,-8.15544408741475,122.96428571428571,7148.75,7310.490147507967,6994.459852492034,0.04418474654101315,7328.5,6956.0,0.47583993631766974,0.2779361020395588,2.200574672366673,7323.678979215589,6930.303979215589,1.0,7014.763595278018,1,NSE_EQ|INE066A01021,1.6864058933591952,7328.5,6670.0,True,False,False,True,53.21303601438649,56.613955453697876,-3.4009194393113873,False,True,True,59.5512082853855,False,False,True,53.21326698848043,56.61429512148002,-3.401028132999592,False,True,True,1,1,0.03433064954369269,0,-0.0009167762631115503,True,True,True,0,7142.25,False,0,0,True,0,0,1,4.68959253502836,0,0.18909001956947158,1,True,False,True,True,False,True,False,False,Neutral,0,0,2025-06-30,2025-06-04,20.42
2025-12-19,BRITANNIA,6102.5,6102.5,6066.0,6083.0,206588.0,5948.689651460569,5915.787716395011,5290.077760104561,66.42291285801338,45.194144519613474,16.559335117323855,28.63480940228962,111.14285714285714,5912.625,6107.207766164969,5716.042233835031,0.06616886766835486,6145.0,5780.0,0.816183818749258,0.235034506131,4.644761740925518,6096.214651460568,5801.164651460569,0.0,5928.3830351283605,1,NSE_EQ|INE216A01030,1.8271059862379935,6261.5,5723.0,False,False,False,True,43.59914769931129,16.240900879310143,27.358246820001145,False,True,True,66.4229128580134,False,False,True,43.59870292417236,16.24024679823563,27.358456125936726,False,True,True,1,0,0.05789815280785983,0,-0.0002601879240425188,True,False,True,0,5962.5,False,0,0,False,0,0,1,1.7370730222094906,1,2.132337796086509,1,True,False,True,True,False,True,False,False,Neutral,0,0,2025-02-24,,26.59
2025-12-19,SUNPHARMA,1744.9,1773.2,1743.1,1769.8,1467257.0,1780.4458889303369,1754.569966997733,4778.30499864719,41.288229842446675,6.462504688606032,16.57196142861427,-10.109456740008238,28.078571428571454,1793.105,1832.744380045599,1755.9556199544008,0.04279475023891556,1849.0,1736.0,0.7154297730341872,0.0671983794442048,-0.5562735292465093,1821.905888930337,1738.9858889303368,0.0,1711.2190026794067,1,NSE_EQ|INE044A01036,1.5865392376862613,1849.0,1600.0,False,False,False,False,8.444754309128484,16.963233495093352,-8.518479185964868,False,True,True,41.288229842446675,False,False,False,8.44882947493079,16.96922638587922,-8.520396910948431,False,True,True,0,0,0.049493606595867004,0,-0.0018934311788960268,True,True,False,0,1792.5,True,0,0,False,0,0,0,5.683605262578149,0,-0.9399762591148041,0,False,False,True,False,False,False,False,False,Neutral,0,0,,2025-02-27,14.49
2025-12-19,RELIANCE,1573.5,1577.5,1565.3,1575.4,10184852.0,1542.3853199031882,1507.4218886186868,1292.1033866824641,53.69340746624245,12.815324153242727,15.350439652907015,-2.535115499664288,21.457142857142863,1548.35,1575.5121900238987,1522.2178099761013,0.03440866702249544,1581.3,1517.6,1.0354351859825435,0.0602740464600406,1.862149230570287,1575.137819903188,1509.6328199031884,1.0,1476.7567000033614,1,NSE_EQ|INE002A01018,1.362012368740819,1581.3,1356.9,False,False,False,True,13.63713183181244,15.514998456229778,-1.8778666244173383,False,True,True,53.69340746624311,False,False,True,13.636976574895243,15.514770137237518,-1.8777935623422746,False,True,True,1,0,0.04588639576418408,0,-0.0014824530994528204,True,False,True,0,1549.4499999999998,False,0,0,False,0,0,1,8.046658168189822,0,4.5055041062379875,1,True,False,True,True,False,True,False,False,Neutral,0,0,2025-02-24,,30.22
2025-12-19,ONGC,233.79,235.28,232.77,234.18,4614185.0,239.09608181470307,242.4650138764233,296.59500395673695,27.311461440130643,-3.808939724154357,-3.0274288850248428,-0.7815108391295138,3.818571428571425,239.867,249.43945844698595,230.42354155301405,0.07925560792964619,248.8,228.61,0.621668756518528,0.0089688982685316,-5.17108726462846,244.65358181470293,233.5385818147032,0.0,245.72425991145067,0,NSE_EQ|INE213A01029,1.6306138135500148,258.5,228.61,False,False,True,False,-3.706048537718374,-3.0068694479579867,-0.6991790897603871,False,False,True,27.31146144013627,False,True,False,-3.706033741248376,-3.0068476884436466,-0.6991860528047296,False,False,True,0,0,0.050734126551745536,0,0.00143510108009953,True,True,False,0,238.705,True,0,0,False,0,0,0,5.100046174803077,0,-0.3027244305493524,0,False,False,True,False,False,False,False,False,Oversold,0,0,,,12.48
2025-12-19,ITC,401.6,403.65,401.2,402.7,6847871.0,402.74988394109033,405.46073491617295,546.7802731101067,46.88128772635422,-1.529014247555608,-1.5467839990344143,0.0177697514788064,3.8428571428571354,402.1825,405.37374809177004,399.15625190822993,0.01545621961527875,408.8,398.2,0.7819970741818534,0.0154449596401503,-1.2627191369376067,408.8211339410903,396.67863394109037,1.0,406.415848358786,0,NSE_EQ|INE154A01025,0.9542729433466938,426.4,396.2,True,False,False,False,-1.397583817445252,-1.520743773754095,0.12315995630884302,True,False,True,46.8812877263581,False,False,False,-1.3973903159316592,-1.5204592127096248,0.12306889677796562,True,False,True,0,0,0.023211427161635243,0,-0.002272352460201397,True,True,False,0,403.5,True,0,0,True,0,0,0,1.9289983125564047,0,-0.7331875703968727,0,False,False,True,False,True,True,False,False,Neutral,0,0,,2025-02-28,15.6
2025-12-19,SBILIFE,2027.7,2031.1,2013.1,2022.3,526892.0,2007.925532377625,1964.9678219846494,1786.269176639226,64.92054149499671,16.2199645628516,18.55217351847145,-2.332208955619848,33.778571428571404,2009.8,2051.9884657445896,1967.001534255411,0.04229268124040054,2086.6,1951.2,0.6579654647177989,0.078116334955943,-0.009888751545117369,2064.790532377625,1951.0605323776251,0.0,1926.9092614539536,1,NSE_EQ|INE123W01016,1.6703046743100136,2086.6,1757.7,True,False,False,True,15.733346820001088,18.454839733736634,-2.7214929137355455,False,True,True,64.92054149499708,False,False,True,15.733354876241947,18.454851581149516,-2.721496704907569,False,True,True,1,0,0.040157350578936823,0,-0.0022079119704622387,True,True,True,0,2018.9,False,0,0,True,0,0,1,9.22276287252311,0,0.4677747133110757,1,True,False,True,True,False,True,False,False,Neutral,0,0,,,23.44
2025-12-19,NTPC,319.95,323.65,319.5,320.7,8925871.0,323.4721340209762,328.1793755036886,656.0852120152649,37.7394636015282,-2.554520221220912,-2.5714851603798,0.0169649391588881,4.446428571428555,323.25750000000005,328.9099367681197,317.68506323188035,0.03471995155000991,329.95,315.55,1.2352639690760494,0.0123197670836157,-1.8215215061992973,329.8433840209761,317.10088402097637,0.0,332.89605309679627,0,NSE_EQ|INE733E01010,1.3864760122945292,350.0,315.55,True,False,False,False,-2.49085424796948,-2.558944701974663,0.06809045400518299,False,False,True,37.739463601532535,False,False,False,-2.4907025574032104,-2.5587216276162597,0.0680190702130492,False,False,True,0,0,0.033585090410880265,0,-0.002529308743013676,True,False,False,0,322.75,True,0,0,True,0,0,0,1.8202714203340657,0,-0.730005051355447,0,False,False,True,False,False,False,False,False,Neutral,0,0,,,23.51
2025-12-19,INFY,1664.0,1693.2,1664.0,1689.6,23098923.0,1592.3641115071146,1553.7292874439006,1450.9942456478236,78.26282628262808,25.04376070156036,23.3501180159098,1.6936426856505626,29.478571428571463,1586.925,1658.352786782333,1520.587213217667,0.08667390612258541,1693.2,1525.9,2.748443380426002,0.0631084786493314,9.359223300970875,1634.5591115071145,1550.1691115071146,1.0,1529.7042035294553,1,NSE_EQ|INE009A01021,1.744707115800868,1693.2,1427.4,False,True,False,True,29.10431142037487,24.162421109185292,4.941890311189578,False,True,True,78.26282628262827,True,False,True,29.10415956195925,24.162197787989573,4.941961773969677,False,True,True,1,0,0.0681630013231285,0,0.0008151021646561369,True,False,True,0,1609.5500000000002,False,0,0,False,0,0,1,4.822845933028393,1,1.2553560702129078,1,False,False,True,True,False,True,False,False,Overbought,0,0,2025-02-27,,60.88
2025-12-19,ADANIENT,2260.0,2274.0,2245.9,2263.5,599195.0,2280.7392950153794,2350.848330490869,2372.9293819727577,50.17955470433325,-42.89111141203375,-48.71764854686532,5.826537134831568,53.12142857142859,2260.885,2356.9445018273514,2167.275498172648,0.08384605684723705,2432.3,2172.2,0.4625526643414041,0.0862268161932343,-6.555752796928549,2364.7392950153794,2196.7392950153794,1.0,2416.1497089001446,0,NSE_EQ|INE423A01024,2.3468711540282126,2617.3,2172.2,False,False,False,True,-40.93669545761804,-48.32676535598218,7.390069898364139,False,False,True,50.17955470433325,False,False,True,-40.93669545761804,-48.32676535598218,7.390069898364139,False,False,True,0,0,0.08090195997336332,0,-0.0007241789653130527,True,True,False,0,2302.25,True,0,0,False,0,0,0,6.36812327895838,0,0.0,0,True,False,True,True,False,True,False,False,Neutral,0,0,2025-03-04,2025-12-10,9.57
2025-12-19,UPL,753.05,779.0,752.1,776.55,3673981.0,750.0507272382733,738.3688388336083,2029.7012372040904,60.015588464536215,3.6283362974810416,5.264191047105576,-1.635854749624534,17.510714285714275,749.745,770.867406079023,731.122593920977,0.052922871867383925,779.0,729.6,1.6055438483437565,0.0289431727155092,3.422787507491498,775.7794772382733,724.3219772382733,0.0,727.6965244382787,1,NSE_EQ|INE628A01036,2.2549371303475985,779.0,651.3,True,False,False,True,5.620834801827414,5.6603992548997955,-0.03956445307238177,False,True,True,60.015588464536215,False,False,True,5.622638291783005,5.663051445965968,-0.04041315418296332,False,True,True,0,0,0.05028333664409527,0,-0.004754762649198503,True,False,False,0,754.3,False,0,0,True,1,1,0,10.305178654416283,0,-0.936306594488189,0,True,False,True,True,False,True,False,False,Neutral,0,0,,2025-02-28,30.43
2025-12-19,JSWSTEEL,1085.0,1100.3,1077.7,1094.9,1086319.0,1119.958233772027,1132.4518883394412,1024.2428125053727,31.56046161565422,-19.833259152959272,-14.348948331073476,-5.484310821885796,26.707142857142838,1123.66,1185.6018058824613,1063.2481941175386,0.10881438225308294,1185.0,1073.2,0.5517889270298193,0.0415768069505206,-3.9814084012978923,1161.2982337720268,1078.618233772027,0.0,1151.6455256161055,0,NSE_EQ|INE019A01038,2.439231240948291,1223.9,1073.2,False,False,False,False,-18.612653896385382,-14.104709831589059,-4.507944064796323,False,False,True,31.56046161565486,False,False,False,-18.612746332446477,-14.104845766970918,-4.507900565475559,False,False,True,0,0,0.06787896180679862,0,0.00207528569020706,True,True,True,0,1129.1,True,0,0,False,0,0,0,5.7202231548876235,0,1.7379344836209056,0,False,False,True,False,False,False,False,False,Neutral,0,0,2025-03-10,,11.34
2025-12-19,INDUSINDBK,845.0,862.8,840.9,856.4,2387606.0,842.1397108638254,823.0298504924358,895.6322290955759,53.578336557059316,5.349056662108865,8.931344108359689,-3.582287446250824,20.303571428571438,846.5575000000001,867.6590985189274,826.6259014810724,0.04843718387149147,874.4,826.0,0.8146446925832052,0.0325305009550804,1.163546157935147,871.5622108638254,812.7172108638254,1.0,792.2480300067282,1,NSE_EQ|INE095A01012,2.3708046974044183,892.35,726.0,True,False,False,True,6.282333936901523,9.117928335997462,-2.835594399095939,False,True,True,53.57833655705996,False,False,True,6.282389995442259,9.118010775026368,-2.8356207795841097,False,True,True,0,0,0.05094791554892709,0,-0.005382971715641173,True,False,False,0,850.2,False,0,0,True,0,0,0,9.181049524164262,0,-0.377706728673158,0,True,False,True,True,False,True,False,False,Neutral,0,0,,,16.37
2025-12-19,ADANIPORTS,1497.5,1515.0,1497.5,1508.7,1116833.0,1498.6570629197297,1476.2146832984495,1539.7103215164711,43.75715922107676,5.92548319705179,9.484450746418071,-3.5589675493662813,24.14285714285716,1502.795,1530.102628590195,1476.717371409805,0.03550944664488729,1549.0,1460.9,0.6678597050489073,0.0576283196746564,1.9529666171104187,1535.4145629197296,1461.8995629197298,1.0,1465.9718192515638,1,NSE_EQ|INE742F01042,1.6002424035830292,1549.0,1386.0,True,False,False,False,6.9064782308205395,9.680393669386286,-2.773915438565746,False,True,True,43.75715922107676,False,False,False,6.906679778248417,9.680690062657398,-2.7740102844089805,False,True,True,0,0,0.04969891789294319,0,-0.002355157319318316,True,True,False,0,1504.95,False,0,0,True,0,0,0,4.92615858409668,0,-0.4065843297671492,0,False,False,True,False,False,False,False,False,Neutral,0,0,,,13.86
2025-12-19,ULTRACEMCO,11496.0,11548.0,11431.0,11532.0,170807.0,11599.947419556782,11782.555668183295,10812.083980996676,44.396551724137936,-84.72447647256013,-95.42378115415916,10.699304681599031,159.64285714285714,11574.15,11792.099534009938,11359.800465990063,0.037344586666310284,12021.0,11266.0,0.7832729470537442,0.4427259843490048,-1.679597578651204,11858.697419556782,11341.197419556782,1.0,11864.38957615581,0,NSE_EQ|INE481G01011,1.384346662702542,12448.0,11266.0,True,False,False,False,-81.85150242235613,-94.84768809392996,12.996185671573826,False,False,True,44.396551724137936,False,False,False,-81.85268160076703,-94.84942217980054,12.996740579033514,False,False,True,0,0,0.04066649230542133,0,1.3045739626269676e-06,True,True,True,0,11643.5,True,0,0,True,0,0,0,-1.3652361490446105,0,2.247901763082296,0,False,False,True,False,False,False,False,False,Neutral,0,0,,,15.59
2025-12-19,KOTAKBANK,2170.0,2176.0,2147.1,2149.7,1808226.0,2146.646540516644,2123.165923160373,1955.6441045500364,50.652579241764485,16.27398542873516,14.288873247387524,1.985112181347635,31.650000000000034,2141.43,2204.272053905298,2077.607946094702,0.05916284800629436,2205.0,2066.7,0.6269204841051836,0.0831651672931172,2.964843375802273,2195.749040516644,2097.544040516644,0.0,2117.748309196186,1,NSE_EQ|INE237A01028,1.4722984602502691,2266.0,1986.0,False,False,False,True,15.492356852240846,14.132722625843222,1.359634226397624,False,True,False,50.65257924176503,False,False,True,15.492219046968785,14.132519971034249,1.359699075934536,False,True,False,1,0,0.05049438186496527,0,8.579538257750749e-06,False,True,True,0,2135.85,False,0,0,False,0,0,1,7.783320556173337,0,0.8292205582028589,1,True,False,False,True,False,True,False,False,Neutral,0,0,,,23.14
2025-12-19,ICICIBANK,1358.0,1371.3,1354.8,1368.5,9375294.0,1369.8330496887381,1376.0989109612694,1509.1439257569775,40.68965517241287,-4.620046983628299,-1.6358062537272255,-2.9842407299010736,16.928571428571427,1373.245,1400.9624871954657,1346.9675128045342,0.039298653452548994,1400.0,1343.1,1.022381965682249,0.0521481606999815,-0.07301935012777871,1395.393049688738,1344.2730496887382,1.0,1370.272991120819,0,NSE_EQ|INE090A01021,1.2370165457487343,1445.0,1317.4,False,False,False,False,-3.4715165725449424,-1.4063384546181859,-2.0651781179267568,False,False,True,40.689655172413794,False,False,False,-3.471329034910468,-1.4060626639836595,-2.0652663709268086,False,False,True,0,0,0.039287031293366075,0,-0.000657552103708502,True,False,False,0,1371.55,True,0,0,False,0,0,0,0.9080162560125742,0,-0.45642675564029234,0,False,False,True,False,False,False,False,False,Neutral,0,0,,2025-02-28,19.92
